date,rolling_return_annual,rolling_volatility_annual,rolling_sharpe,rolling_max_drawdown
2021-01-04,,,,
2021-01-05,,,,
2021-01-06,,,,
2021-01-07,,,,
2021-01-08,,,,
2021-01-11,,,,
2021-01-12,,,,
2021-01-13,,,,
2021-01-14,,,,
2021-01-15,,,,
2021-01-18,,,,
2021-01-19,,,,
2021-01-20,,,,
2021-01-21,,,,
2021-01-22,,,,
2021-01-25,,,,
2021-01-26,,,,
2021-01-27,,,,
2021-01-28,,,,
2021-01-29,,,,
2021-02-01,,,,
2021-02-02,,,,
2021-02-03,,,,
2021-02-04,,,,
2021-02-05,,,,
2021-02-08,,,,
2021-02-09,,,,
2021-02-10,,,,
2021-02-11,,,,
2021-02-12,,,,
2021-02-15,,,,
2021-02-16,,,,
2021-02-17,,,,
2021-02-18,,,,
2021-02-19,,,,
2021-02-22,,,,
2021-02-23,,,,
2021-02-24,,,,
2021-02-25,,,,
2021-02-26,,,,
2021-03-01,,,,
2021-03-02,,,,
2021-03-03,,,,
2021-03-04,,,,
2021-03-05,,,,
2021-03-08,,,,
2021-03-09,,,,
2021-03-10,,,,
2021-03-11,,,,
2021-03-12,,,,
2021-03-15,,,,
2021-03-16,,,,
2021-03-17,,,,
2021-03-18,,,,
2021-03-19,,,,
2021-03-22,,,,
2021-03-23,,,,
2021-03-24,,,,
2021-03-25,,,,
2021-03-26,,,,
2021-03-29,0.0,0.0,,
2021-03-30,0.0,0.0,,
2021-03-31,0.0,0.0,,
2021-04-01,0.0,0.0,,
2021-04-05,0.0,0.0,,
2021-04-06,0.0,0.0,,
2021-04-07,0.0,0.0,,
2021-04-08,0.0,0.0,,
2021-04-09,0.0,0.0,,
2021-04-12,0.0,0.0,,
2021-04-13,0.0,0.0,,
2021-04-14,0.0,0.0,,
2021-04-15,0.0,0.0,,
2021-04-16,0.0,0.0,,
2021-04-19,0.0,0.0,,
2021-04-20,0.0,0.0,,
2021-04-21,0.0,0.0,,
2021-04-22,0.0,0.0,,
2021-04-23,0.0,0.0,,
2021-04-26,0.0,0.0,,
2021-04-27,0.0,0.0,,
2021-04-28,0.0,0.0,,
2021-04-29,0.0,0.0,,
2021-04-30,0.0,0.0,,
2021-05-03,0.0,0.0,,
2021-05-04,0.0,0.0,,
2021-05-05,0.0,0.0,,
2021-05-06,0.0,0.0,,
2021-05-07,0.0,0.0,,
2021-05-10,0.0,0.0,,
2021-05-11,0.0,0.0,,
2021-05-12,0.0,0.0,,
2021-05-13,0.0,0.0,,
2021-05-14,0.0,0.0,,
2021-05-17,0.0,0.0,,
2021-05-18,0.0,0.0,,
2021-05-19,0.0,0.0,,
2021-05-20,0.0,0.0,,
2021-05-21,0.0,0.0,,
2021-05-24,0.0,0.0,,
2021-05-25,0.0,0.0,,
2021-05-26,0.0,0.0,,
2021-05-27,0.0,0.0,,
2021-05-28,0.0,0.0,,
2021-06-01,0.0,0.0,,
2021-06-02,0.0,0.0,,
2021-06-03,0.0,0.0,,
2021-06-04,0.0,0.0,,
2021-06-07,0.0,0.0,,
2021-06-08,0.0,0.0,,
2021-06-09,0.0,0.0,,
2021-06-10,0.0,0.0,,
2021-06-11,0.0,0.0,,
2021-06-14,0.0,0.0,,
2021-06-15,0.0,0.0,,
2021-06-16,0.0,0.0,,
2021-06-17,0.0,0.0,,
2021-06-18,0.0,0.0,,
2021-06-21,0.0,0.0,,0.0
2021-06-22,0.0,0.0,,0.0
2021-06-23,0.0,0.0,,0.0
2021-06-24,0.0,0.0,,0.0
2021-06-25,0.0,0.0,,0.0
2021-06-28,0.0,0.0,,0.0
2021-06-29,0.0,0.0,,0.0
2021-06-30,0.0,0.0,,0.0
2021-07-01,0.0,0.0,,0.0
2021-07-02,0.0,0.0,,0.0
2021-07-05,0.0,0.0,,0.0
2021-07-06,0.0,0.0,,0.0
